Anio;Mes;Dia;Hora;Monitorizar;Redirigir;Interno;Externo;Externo;Cableada;Wifi
2014;09;20;20;384;690;4448;38227;38227;4776;746
2014;09;20;21;384;541;4148;33156;33156;4612;461
2014;09;20;22;384;491;3922;27093;27093;4485;312
2014;09;20;23;384;341;3993;22041;22041;4411;307
2014;09;21;00;384;208;3770;15694;15694;4201;161
2014;09;21;01;384;130;3675;9126;9126;4062;127
2014;09;21;02;384;66;3446;5795;5795;3896;0
2014;09;21;03;384;35;3552;4832;4832;3883;88
2014;09;21;04;384;7;3454;3094;3094;3845;0
2014;09;21;05;384;26;3439;2835;2835;3849;0
2014;09;21;06;384;13;3430;2021;2021;3827;0
2014;09;21;07;384;26;3432;2586;2586;3842;0
2014;09;21;08;384;108;3431;6945;6945;3923;0
2014;09;21;09;384;371;3686;18252;18252;4441;0
2014;09;21;10;384;939;3611;46146;46146;4934;0
2014;09;21;11;384;1476;3686;71200;71200;5546;0
2014;09;21;12;384;1512;5276;76684;76684;5667;1505
2014;09;21;13;384;1328;4470;71820;71820;5472;710
2014;09;21;14;384;1122;5068;56957;56957;5319;1255
2014;09;21;15;384;1047;6313;55305;55305;5924;1820
2014;09;21;16;384;1434;8794;73083;73083;6704;3908
2014;09;21;17;384;1715;7666;88333;88333;6369;3396
2014;09;21;18;384;1863;7589;97692;97692;6545;3291
2014;09;21;19;384;1898;7242;104073;104073;6272;3252
2014;09;21;20;384;1794;6225;96951;96951;5958;2445
2014;09;21;21;384;1626;5841;91613;91613;5752;2099
2014;09;21;22;384;1454;6605;83170;83170;5660;2783
2014;09;21;23;384;1197;5719;69510;69510;5318;1982
2014;09;22;00;384;565;5195;34723;34723;4554;1590
2014;09;22;01;384;231;4303;16764;16764;4162;756
2014;09;22;02;384;85;3913;7994;7994;3916;466
2014;09;22;03;384;35;3550;5417;5417;3861;108
2014;09;22;04;384;13;3455;3810;3810;3852;0
2014;09;22;05;384;10;3443;3409;3409;3832;5
2014;09;22;06;384;52;3456;4618;4618;3866;26
2014;09;22;07;380;386;8658;15901;15901;5780;3644
2014;09;22;08;384;1786;70934;34650;34650;24675;48429
2014;09;22;09;384;2554;96278;54732;54732;44515;54701
2014;09;22;10;384;2564;95703;57311;57311;44475;54176
2014;09;22;11;384;2779;99773;75973;75973;54935;48001
2014;09;22;12;384;2896;92917;81905;81905;61569;34628
2014;09;22;13;384;2215;65974;75303;75303;47206;21367
2014;09;22;14;382;2105;56544;74192;74192;33816;25215
2014;09;22;15;384;2797;65148;101261;101261;31839;36490
2014;09;22;16;384;3463;61551;129098;129098;34066;31332
2014;09;22;17;384;3416;53008;135168;135168;29013;27795
2014;09;22;18;384;3024;62516;129513;129513;45933;19991
2014;09;22;19;384;2562;44871;115173;115173;35030;12787
2014;09;22;20;384;2509;22416;123084;123084;19339;5970
2014;09;22;21;384;2435;8036;125131;125131;7526;3329
2014;09;22;22;384;1997;7825;103372;103372;6805;3401
2014;09;22;23;384;1367;6301;74700;74700;5541;2511
2014;09;23;00;384;626;4628;36407;36407;4616;1022
2014;09;23;01;384;185;4141;15055;15055;4113;597
2014;09;23;02;384;59;3529;8438;8438;3891;81
2014;09;23;03;384;25;3470;5606;5606;3852;27
2014;09;23;04;384;12;3456;4481;4481;3852;0
2014;09;23;05;384;27;3437;3976;3976;3848;0
2014;09;23;06;384;78;3608;6060;6060;3895;175
2014;09;23;07;384;299;7065;16285;16285;5235;2513
2014;09;23;08;384;1730;68796;31275;31275;26361;44549
2014;09;23;09;384;2332;91446;49151;49151;40138;54024
2014;09;23;10;384;2639;104113;67305;67305;56620;50516
2014;09;23;11;384;916;109335;83985;83985;55564;55071
2014;09;23;12;384;781;94443;78779;78779;50698;44910
2014;09;23;13;384;501;62796;80219;80219;37280;26401
2014;09;23;14;384;517;48552;75700;75700;26408;23045
2014;09;23;15;384;668;67892;99200;99200;33443;35501
2014;09;23;16;383;765;62694;119503;119503;30019;33823
2014;09;23;17;384;847;65335;127598;127598;36631;29935
2014;09;23;18;384;709;44678;128811;128811;22681;23090
2014;09;23;19;384;568;24502;119693;119693;13028;12426
2014;09;23;20;384;562;13838;127466;127466;7340;7444
2014;09;23;21;384;559;7838;124358;124358;5240;3541
2014;09;23;22;383;523;7004;115754;115754;4920;2990
2014;09;23;23;384;379;6535;83269;83269;4454;2844
2014;09;24;00;384;132;4481;39063;39063;4256;741
2014;09;24;01;384;52;3923;18816;18816;3996;363
2014;09;24;02;384;17;3550;8685;8685;3849;102
2014;09;24;03;384;14;3443;6027;6027;3841;0
2014;09;24;04;384;2;3432;5411;5411;3818;0
2014;09;24;05;384;10;3582;4695;4695;3857;119
2014;09;24;06;384;19;4006;6869;6869;3881;528
2014;09;24;07;384;69;7207;16724;16724;5630;2030
2014;09;24;08;384;375;69920;34226;34226;29119;41560
2014;09;24;09;384;563;107230;52313;52313;53935;54242
2014;09;24;10;384;687;136836;74614;74614;80449;57458
2014;09;24;11;384;808;113765;89988;89988;64638;50319
2014;09;24;12;384;718;94138;88120;88120;58056;37184
2014;09;24;13;384;548;63672;84943;84943;39091;25513
2014;09;24;14;384;445;40170;83907;83907;22322;18677
2014;09;24;15;384;628;55097;103227;103227;29829;26280
2014;09;24;16;384;685;55056;120474;120474;25527;30598
2014;09;24;17;384;829;46967;132772;132772;24141;24039
2014;09;24;18;384;709;42308;127049;127049;23968;19433
2014;09;24;19;384;597;25217;115022;115022;14424;11774
2014;09;24;20;384;564;11979;122997;122997;7373;5554
2014;09;24;21;384;508;6305;112492;112492;5296;1901
2014;09;24;22;384;406;7595;95887;95887;5839;2546
2014;09;24;23;384;286;6495;74313;74313;4822;2343
2014;09;25;00;384;124;5807;38156;38156;4319;1996
2014;09;25;01;384;49;4443;17749;17749;4222;654
2014;09;25;02;384;15;3834;9200;9200;3873;360
2014;09;25;03;384;11;3546;5750;5750;3902;39
2014;09;25;04;384;8;3509;4861;4861;3901;0
2014;09;25;05;384;7;3438;4299;4299;3829;0
2014;09;25;06;384;15;3542;6059;6059;3941;0
2014;09;25;07;384;76;9260;15338;15338;5839;3881
2014;09;25;08;384;339;92810;32666;32666;53494;40039
2014;09;25;09;384;483;84226;50772;50772;37281;47812
2014;09;25;10;384;681;102848;63543;63543;52900;51013
2014;09;25;11;384;691;95717;73460;73460;48556;48236
2014;09;25;12;384;659;97639;78616;78616;65027;33655
2014;09;25;13;384;536;81870;73022;73022;61626;21164
2014;09;25;14;384;454;57113;71824;71824;31826;26125
2014;09;25;15;384;596;65799;85456;85456;36462;30317
2014;09;25;16;384;595;98530;97078;97078;70794;28715
2014;09;25;17;384;596;46161;105652;105652;25688;21453
2014;09;25;18;384;669;39685;109174;109174;21275;19463
2014;09;25;19;384;525;23499;104219;104219;14580;9828
2014;09;25;20;384;522;11348;99880;99880;7803;4451
2014;09;25;21;384;386;6625;89546;89546;4812;2583
2014;09;25;22;384;318;5785;85427;85427;4409;2078
2014;09;25;23;384;234;5623;59440;59440;4403;1838
2014;09;26;00;384;124;4507;27863;27863;4164;851
2014;09;26;01;384;36;3883;13805;13805;3981;322
2014;09;26;02;384;18;3657;6451;6451;4011;48
2014;09;26;03;384;13;3484;5337;5337;3841;40
2014;09;26;04;384;8;3441;4597;4597;3833;0
2014;09;26;05;384;17;3509;4341;4341;3854;56
2014;09;26;06;384;13;3638;4872;4872;4035;0
2014;09;26;07;384;72;7564;14249;14249;5612;2408
2014;09;26;08;384;316;50696;23151;23151;27565;23831
2014;09;26;09;384;393;62597;43069;43069;33515;29859
2014;09;26;10;384;495;69942;56428;56428;40395;30426
2014;09;26;11;384;540;68590;68944;68944;39368;30146
2014;09;26;12;384;509;58927;72262;72262;39382;20438
2014;09;26;13;384;370;43784;64351;64351;36652;7886
2014;09;26;14;384;374;32321;68193;68193;22360;10719
2014;09;26;15;384;338;37005;70736;70736;20623;17104
2014;09;26;16;384;401;34115;90229;90229;17698;17202
2014;09;26;17;384;363;23030;85802;85802;14021;9756
2014;09;26;18;382;340;18779;65404;65404;12470;7031
2014;09;26;19;384;325;11050;67964;67964;8173;3586
2014;09;26;20;384;272;8556;69074;69074;6915;2297
2014;09;26;21;384;203;5670;47952;47952;4742;1515
2014;09;26;22;384;163;4968;37337;37337;4354;1161
2014;09;26;23;384;142;4158;31778;31778;4199;485
2014;09;27;00;384;90;3760;21283;21283;4083;151
2014;09;27;01;384;27;3734;8184;8184;3957;188
2014;09;27;02;384;23;3674;6074;6074;3854;227
2014;09;27;03;384;3;3472;9578;9578;3830;29
2014;09;27;04;384;5;3523;8811;8811;3846;66
2014;09;27;05;384;8;3485;3259;3259;3829;48
2014;09;27;06;384;6;3434;2929;2929;3824;0
2014;09;27;07;384;15;3669;3752;3752;3830;238
2014;09;27;08;384;35;3430;13369;13369;3849;0
2014;09;27;09;384;91;4214;24684;24684;4265;424
2014;09;27;10;384;242;5514;46851;46851;4969;1171
2014;09;27;11;384;359;4753;62556;62556;4691;805
2014;09;27;12;384;336;5160;71715;71715;4481;1399
2014;09;27;13;384;261;5843;59477;59477;4906;1582
2014;09;27;14;384;229;4763;56777;56777;4238;1138
2014;09;27;15;384;231;5830;55622;55622;4643;1802
2014;09;27;16;384;271;5664;61481;61481;4792;1527
2014;09;27;17;384;276;9223;62389;62389;7404;2479
2014;09;27;18;384;269;5968;60647;60647;5002;1619
2014;09;27;19;384;251;7560;63241;63241;4682;3513
2014;09;27;20;384;231;5060;53333;53333;4430;1245
2014;09;27;21;384;165;4418;39191;39191;4480;487
2014;09;27;22;384;135;4086;34938;34938;4170;435
2014;09;27;23;378;94;4237;28880;28880;4128;581
2014;09;28;00;384;77;3949;17198;17198;4078;332
2014;09;28;01;384;49;3733;10332;10332;3963;203
2014;09;28;02;384;25;3537;5333;5333;3793;153
2014;09;28;03;384;18;3444;3565;3565;3845;1
2014;09;28;04;384;10;3473;2901;2901;3849;18
2014;09;28;05;384;10;3438;5435;5435;3832;0
2014;09;28;06;384;5;3434;2940;2940;3823;0
2014;09;28;07;384;14;3455;2233;2233;3829;24
2014;09;28;08;384;34;3433;6566;6566;3851;0
2014;09;28;09;384;94;3865;21251;21251;4302;41
2014;09;28;10;384;195;4579;47289;47289;4191;967
2014;09;28;11;384;317;5213;71985;71985;4652;1262
2014;09;28;12;384;408;6080;86064;86064;4913;1959
2014;09;28;13;384;316;6839;74715;74715;5386;2153
2014;09;28;14;384;249;5273;58401;58401;4467;1439
2014;09;28;15;384;342;7385;69475;69475;4851;3260
2014;09;28;16;384;365;7486;78722;78722;5032;3203
2014;09;28;17;384;501;9208;108145;108145;5606;4487
2014;09;28;18;384;486;9119;106913;106913;4946;5043
2014;09;28;19;384;521;8683;116752;116752;4827;4761
2014;09;28;20;384;497;7638;121876;121876;4698;3821
2014;09;28;21;384;411;6186;106018;106018;4641;2340
2014;09;28;22;384;383;6196;99221;99221;4631;2332
2014;09;28;23;384;274;6211;72041;72041;4367;2502
2014;09;29;00;384;164;5382;42220;42220;4156;1774
2014;09;29;01;384;55;4905;14717;14717;3985;1359
2014;09;29;02;384;15;3767;7811;7811;3846;320
2014;09;29;03;384;7;3544;5650;5650;3834;101
2014;09;29;04;384;6;3456;7928;7928;3846;0
2014;09;29;05;384;12;3438;4381;4381;3834;0
2014;09;29;06;384;25;3797;6725;6725;3911;295
2014;09;29;07;384;95;9840;16218;16218;6596;3723
2014;09;29;08;384;458;76519;35030;35030;23735;53626
2014;09;29;09;384;611;99337;55488;55488;37367;62965
2014;09;29;10;384;809;113526;75499;75499;48940;65779
2014;09;29;11;384;859;111884;70423;70423;53285;59842
2014;09;29;12;384;806;117024;98057;98057;67901;50313
2014;09;29;13;384;627;101412;100509;100509;65767;36656
2014;09;29;14;376;517;70470;96462;96462;43143;28220
2014;09;29;15;384;689;66102;125012;125012;28335;38840
2014;09;29;16;384;934;72363;150426;150426;31249;42432
2014;09;29;17;384;947;59636;156405;156405;25256;35711
2014;09;29;18;384;886;67741;166893;166893;42688;26323
2014;09;29;19;384;806;43205;157415;157415;26611;17784
2014;09;29;20;384;792;23076;164110;164110;15766;8486
2014;09;29;21;384;713;9462;155410;155410;5648;4911
2014;09;29;22;382;571;7558;136508;136508;4833;3678
2014;09;29;23;384;413;6757;90575;90575;4540;3014
2014;09;30;00;384;160;6575;46292;46292;4190;2929
2014;09;30;01;384;91;4276;24160;24160;4009;742
2014;09;30;02;384;20;3725;10989;10989;3850;279
2014;09;30;03;384;9;3448;5653;5653;3824;17
2014;09;30;04;384;2;3457;6500;6500;3843;0
2014;09;30;05;384;4;3435;3889;3889;3823;0
2014;09;30;06;384;26;3713;7154;7154;4095;28
2014;09;30;07;384;84;7715;18552;18552;5306;2877
2014;09;30;08;384;417;68232;33127;33127;27175;41858
2014;09;30;09;384;614;103083;54086;54086;45459;58622
2014;09;30;10;384;651;103757;69282;69282;47373;57419
2014;09;30;11;384;749;112787;80233;80233;49104;64816
2014;09;30;12;384;729;94986;79316;79316;47437;48662
2014;09;30;13;384;579;65256;79904;79904;38316;27903
2014;09;30;14;384;501;52745;67438;67438;34087;19543
2014;09;30;15;384;714;77354;105558;105558;37624;40828
2014;09;30;16;384;855;72877;118998;118998;36608;37508
2014;09;30;17;384;861;68742;129573;129573;35832;34155
2014;09;30;18;384;821;67113;142019;142019;30763;37555
2014;09;30;19;384;674;29394;123563;123563;15777;14675
2014;09;30;20;384;630;12723;127767;127767;8013;5724
2014;09;30;21;384;511;6756;115617;115617;4966;2685
2014;09;30;22;384;512;6798;125411;125411;5198;2496
2014;09;30;23;384;421;6566;92809;92809;5049;2322
2014;10;01;00;384;150;5542;38279;38279;4141;1935
2014;10;01;01;384;58;4171;16707;16707;3988;625
2014;10;01;02;384;14;3503;8888;8888;3845;56
2014;10;01;03;384;20;3443;6705;6705;3847;0
2014;10;01;04;384;3;3455;8152;8152;3842;0
2014;10;01;05;384;9;3463;3801;3801;3856;0
2014;10;01;06;384;28;3844;7093;7093;4141;115
2014;10;01;07;384;87;7031;17000;17000;5296;2206
2014;10;01;08;384;477;82630;33149;33149;45689;37802
2014;10;01;09;384;577;106831;49092;49092;58339;49453
2014;10;01;10;384;711;107077;67511;67511;61462;46710
2014;10;01;11;384;700;95783;76087;76087;52594;44273
2014;10;01;12;384;786;99794;84574;84574;60328;40636
2014;10;01;13;384;522;74299;82171;82171;49430;25775
2014;10;01;14;384;453;44091;80079;80079;28939;15989
2014;10;01;15;384;636;57749;92539;92539;30698;28071
2014;10;01;16;384;723;67139;110455;110455;33524;34722
2014;10;01;17;384;770;51230;119157;119157;24170;28214
2014;10;01;18;384;756;45266;118968;118968;22864;23542
2014;10;01;19;384;662;29626;103722;103722;16274;14398
2014;10;01;20;384;555;13382;110643;110643;7981;6340
2014;10;01;21;384;478;7492;100873;100873;5306;3048
2014;10;01;22;384;475;7083;96815;96815;4491;3451
2014;10;01;23;384;315;6463;69472;69472;4510;2652
2014;10;02;00;384;179;5334;35823;35823;4166;1731
2014;10;02;01;384;54;4259;17233;17233;3984;713
2014;10;02;02;384;22;4291;8514;8514;3853;844
2014;10;02;03;384;4;3518;6447;6447;3831;75
2014;10;02;04;384;6;3523;6472;6472;3846;67
2014;10;02;05;384;5;3461;3494;3494;3850;0
2014;10;02;06;384;24;3937;6767;6767;4326;19
2014;10;02;07;384;91;8702;18505;18505;5438;3739
2014;10;02;08;382;387;66304;28021;28021;30024;37049
2014;10;02;09;384;494;77973;46893;46893;33208;45643
2014;10;02;10;384;631;92892;58552;58552;48549;45358
2014;10;02;11;384;830;128045;73497;73497;78567;50692
2014;10;02;12;384;653;106879;67443;67443;72703;35213
2014;10;02;13;384;570;82099;68432;68432;59080;23973
2014;10;02;14;384;493;56828;67861;67861;32125;25580
2014;10;02;15;384;574;69178;78034;78034;34557;35579
2014;10;02;16;384;647;55078;95264;95264;25551;30558
2014;10;02;17;384;574;49210;97103;97103;25049;25119
2014;10;02;18;384;553;32563;97179;97179;19284;14216
2014;10;02;19;384;439;25177;92277;92277;16978;9022
2014;10;02;20;384;436;10809;90771;90771;7533;4096
2014;10;02;21;384;409;7796;84692;84692;4862;3727
2014;10;02;22;384;307;5183;77645;77645;4421;1453
2014;10;02;23;383;251;5473;62756;62756;4401;1706
2014;10;03;00;384;124;4635;29632;29632;4119;1024
2014;10;03;01;384;37;4407;14277;14277;3966;862
2014;10;03;02;384;15;3969;10483;10483;3831;537
2014;10;03;03;384;16;3434;10990;10990;3831;3
2014;10;03;04;384;9;3495;4139;4139;3849;39
2014;10;03;05;384;9;3587;4070;4070;3829;151
2014;10;03;06;384;11;3458;4988;4988;3831;22
2014;10;03;07;384;57;6652;13835;13835;5411;1682
2014;10;03;08;384;292;50904;24860;24860;28934;22646
2014;10;03;09;384;414;59705;46683;46683;34041;26462
2014;10;03;10;384;571;60043;64998;64998;35921;25077
2014;10;03;11;384;612;67901;65018;65018;39590;29307
2014;10;03;12;384;536;59748;63700;63700;39816;20852
2014;10;03;13;384;385;51001;57351;57351;37154;14616
2014;10;03;14;384;314;34158;53486;53486;24272;10584
2014;10;03;15;384;399;34780;62826;62826;21252;14311
2014;10;03;16;384;381;29026;72105;72105;16967;12824
2014;10;03;17;384;414;26112;73876;73876;15492;11418
2014;10;03;18;384;307;19025;59854;59854;11758;7958
2014;10;03;19;384;297;9970;62822;62822;7204;3447
2014;10;03;20;384;238;7026;62023;62023;5830;1818
2014;10;03;21;384;182;5665;54115;54115;5108;1123
2014;10;03;22;384;172;4938;41116;41116;4614;880
2014;10;03;23;384;125;4617;37044;37044;4266;860
2014;10;04;00;384;65;3902;27462;27462;4071;280
2014;10;04;01;384;27;3639;15084;15084;3958;92
2014;10;04;02;384;21;3585;7414;7414;3837;153
2014;10;04;03;384;29;3448;5921;5921;3844;17
2014;10;04;04;384;7;3456;5351;5351;3847;0
2014;10;04;05;384;4;3436;3244;3244;3824;0
2014;10;04;06;384;6;3432;3921;3921;3822;0
2014;10;04;07;384;10;3476;4008;4008;3826;44
2014;10;04;08;384;91;3644;9495;9495;4029;90
2014;10;04;09;384;100;4340;26517;26517;4327;497
2014;10;04;10;384;223;4411;49371;49371;4402;616
2014;10;04;11;384;319;6317;70722;70722;5010;2010
2014;10;04;12;384;369;5986;72051;72051;4723;2016
2014;10;04;13;384;261;5550;58929;58929;4537;1658
2014;10;04;14;384;226;5338;51015;51015;4291;1657
2014;10;04;15;384;228;4913;51946;51946;4380;1145
2014;10;04;16;384;235;6890;58293;58293;4316;3193
2014;10;04;17;384;281;6101;63334;63334;4640;2126
2014;10;04;18;384;257;6527;62176;62176;4852;2316
2014;10;04;19;384;260;7090;63331;63331;5058;2676
2014;10;04;20;384;243;5480;53531;53531;4434;1673
2014;10;04;21;384;176;4515;41003;41003;4316;759
2014;10;04;22;384;166;4181;35575;35575;4175;556
2014;10;04;23;384;132;4277;29179;29179;4202;591
2014;10;05;00;384;57;3916;19221;19221;4051;306
2014;10;05;01;384;38;3691;11628;11628;3969;144
2014;10;05;02;384;22;3501;8434;8434;3837;70
2014;10;05;03;384;8;3432;7403;7403;3824;0
2014;10;05;04;384;3;3501;2389;2389;3843;45
2014;10;05;05;384;10;3437;4795;4795;3831;0
2014;10;05;06;384;10;3430;2393;2393;3824;0
2014;10;05;07;384;15;3678;2745;2745;3831;246
2014;10;05;08;384;27;3652;8482;8482;3842;221
2014;10;05;09;384;112;4415;24230;24230;4310;601
2014;10;05;10;384;295;5600;53390;53390;4806;1473
2014;10;05;11;384;348;5500;74695;74695;4625;1607
2014;10;05;12;384;501;6031;93915;93915;4977;1939
2014;10;05;13;384;403;5907;83817;83817;4631;2063
2014;10;05;14;384;312;6316;69266;69266;4569;2443
2014;10;05;15;384;298;6808;72079;72079;4731;2759
2014;10;05;16;384;418;8606;85623;85623;5095;4313
2014;10;05;17;384;442;9620;107097;107097;4919;5527
2014;10;05;18;384;526;10222;113301;113301;4904;6228
2014;10;05;19;384;545;9879;121211;121211;5203;5605
2014;10;05;20;384;538;8642;119241;119241;5219;4345
2014;10;05;21;384;454;7435;100998;100998;4630;3643
2014;10;05;22;384;363;6702;85022;85022;4429;3020
2014;10;05;23;384;251;5882;67855;67855;4323;2194
2014;10;06;00;384;84;4848;36944;36944;4076;1240
2014;10;06;01;384;53;3959;15838;15838;3985;411
2014;10;06;02;384;22;4073;8449;8449;3837;642
2014;10;06;03;384;12;3490;6974;6974;3828;58
2014;10;06;04;384;5;3543;3888;3888;3842;90
2014;10;06;05;384;5;3438;3864;3864;3827;0
2014;10;06;06;384;15;3696;5882;5882;3856;239
2014;10;06;07;384;93;6954;18461;18461;4771;2660
2014;10;06;08;384;384;61867;35347;35347;21079;41556
2014;10;06;09;384;566;83579;51066;51066;34835;49694
2014;10;06;10;384;700;95590;64991;64991;40676;55998
2014;10;06;11;384;819;112789;76311;76311;54552;59440
2014;10;06;12;384;802;98748;73060;73060;60323;39611
2014;10;06;13;384;599;80495;79789;79789;54745;26733
2014;10;06;14;382;483;54133;75790;75790;33548;21450
2014;10;06;15;384;629;67111;104664;104664;32936;35188
2014;10;06;16;384;729;64934;124758;124758;29154;36893
2014;10;06;17;383;737;55035;142126;142126;27296;28859
2014;10;06;18;384;709;54974;137044;137044;29465;26602
2014;10;06;19;384;665;55566;122939;122939;42889;13726
2014;10;06;20;384;543;26858;120635;120635;21781;6004
2014;10;06;21;384;550;8777;118347;118347;4890;4821
2014;10;06;22;383;519;7609;111225;111225;5103;3408
2014;10;06;23;384;331;7320;78880;78880;4705;3330
2014;10;07;00;384;151;5710;40813;40813;4144;2101
2014;10;07;01;384;55;4225;17802;17802;4009;655
2014;10;07;02;384;14;3594;9147;9147;3830;162
2014;10;07;03;384;6;3508;6793;6793;3821;77
2014;10;07;04;384;12;3457;5122;5122;3853;0
2014;10;07;05;384;15;3436;5555;5555;3835;0
2014;10;07;06;384;24;3645;7777;7777;4038;15
2014;10;07;07;384;81;8107;16401;16401;5763;2809
2014;10;07;08;384;363;63341;31851;31851;24279;39809
2014;10;07;09;384;600;113888;43388;43388;56073;58799
2014;10;07;10;384;726;107042;60973;60973;45125;63027
2014;10;07;11;384;766;104686;76924;76924;48491;57345
2014;10;07;12;384;691;92651;75583;75583;44147;49579
2014;10;07;13;384;543;63186;71957;71957;38017;26096
2014;10;07;14;384;544;51628;65785;65785;29788;22768
2014;10;07;15;384;593;64466;82003;82003;30164;35279
2014;10;07;16;384;692;63856;98845;98845;30893;34039
2014;10;07;17;384;714;55811;108340;108340;29571;27338
2014;10;07;18;384;721;48709;114392;114392;24791;25023
2014;10;07;19;384;557;27362;107795;107795;13836;14467
2014;10;07;20;384;526;13636;122260;122260;8115;6431
2014;10;07;21;384;385;7518;93091;93091;5449;2838
2014;10;07;22;365;444;5967;105146;105146;4753;2023
2014;10;07;23;383;341;5107;75416;75416;4400;1431
2014;10;08;00;384;124;5195;34497;34497;4112;1591
2014;10;08;01;384;57;4123;17835;17835;3989;575
2014;10;08;02;384;17;3733;10067;10067;3832;302
2014;10;08;03;384;7;3430;7091;7091;3821;0
2014;10;08;04;384;4;3536;5656;5656;3844;80
2014;10;08;05;384;11;3437;4882;4882;3832;0
2014;10;08;06;384;4;3752;6846;6846;4090;50
2014;10;08;07;384;73;7341;17454;17454;4886;2912
2014;10;08;08;384;390;84259;29141;29141;45851;39182
2014;10;08;09;384;573;103040;45717;45717;54528;49469
2014;10;08;10;384;670;102851;62918;62918;57830;46075
2014;10;08;11;384;755;99247;82861;82861;54200;46186
2014;10;08;12;384;716;99302;73002;73002;58850;41552
2014;10;08;13;388;508;60016;68745;68745;38457;22455
2014;10;08;14;382;470;38595;65889;65889;25560;13887
2014;10;08;15;384;513;54699;76953;76953;31556;24040
2014;10;08;16;384;615;56689;90257;90257;27975;29713
2014;10;08;17;384;678;44339;104451;104451;23426;21975
2014;10;08;18;384;675;38755;100383;100383;19742;20072
2014;10;08;19;384;542;25072;101232;101232;12654;13344
2014;10;08;20;384;477;10771;101977;101977;6685;4947
2014;10;08;21;384;435;6385;94560;94560;5100;2104
2014;10;08;22;383;384;6926;86566;86566;4954;2739
2014;10;08;23;383;282;6882;66420;66420;4645;2902
2014;10;09;00;384;130;5577;36310;36310;4318;1773
2014;10;09;01;384;40;4167;19280;19280;4051;540
2014;10;09;02;384;16;3648;7464;7464;3925;123
2014;10;09;03;384;1;3536;5017;5017;3921;0
2014;10;09;04;384;6;3521;3729;3729;3846;65
2014;10;09;05;384;6;3492;4710;4710;3840;42
2014;10;09;06;384;21;3720;7387;7387;3872;253
2014;10;09;07;384;63;6825;11726;11726;4578;2694
2014;10;09;08;384;385;64632;28572;28572;34109;31292
2014;10;09;09;384;536;80240;49932;49932;37059;44101
2014;10;09;10;384;552;82829;56137;56137;42221;41544
2014;10;09;11;384;711;111665;66676;66676;71510;41250
2014;10;09;12;384;583;88565;68388;68388;55117;34415
2014;10;09;13;384;509;71588;63005;63005;49655;22826
2014;10;09;14;384;372;48475;60938;60938;29963;19268
2014;10;09;15;384;506;57673;75286;75286;29952;28611
2014;10;09;16;384;565;51612;85635;85635;25182;27379
2014;10;09;17;384;579;39911;86272;86272;23589;17285
2014;10;09;18;384;576;41156;86651;86651;23267;18849
2014;10;09;19;384;491;31361;82969;82969;18199;14037
2014;10;09;20;384;463;11647;89389;89389;7082;5412
2014;10;09;21;384;383;6649;78446;78446;4843;2573
2014;10;09;22;384;295;6190;77170;77170;4453;2416
2014;10;09;23;384;201;6197;58966;58966;4272;2510
2014;10;10;00;384;121;4489;35068;35068;4112;882
2014;10;10;01;384;50;4032;17632;17632;3963;503
2014;10;10;02;384;14;3658;8367;8367;3808;248
2014;10;10;03;384;13;3531;5469;5469;3825;103
2014;10;10;04;384;9;3538;4860;4860;3834;97
2014;10;10;05;384;11;3581;5125;5125;3976;0
2014;10;10;06;384;12;3542;6456;6456;3830;108
2014;10;10;07;384;64;5573;13436;13436;4296;1725
2014;10;10;08;384;322;54698;22780;22780;29607;25797
2014;10;10;09;384;399;66271;38194;38194;37346;29708
2014;10;10;10;384;472;57828;55063;55063;32579;26105
2014;10;10;11;384;527;67461;61127;61127;42493;25879
2014;10;10;12;384;468;58609;63582;63582;40564;18897
2014;10;10;13;384;406;53041;61078;61078;41265;12566
2014;10;10;14;384;331;28988;53674;53674;20892;8811
2014;10;10;15;384;338;28690;56639;56639;14198;15214
2014;10;10;16;384;357;31610;60645;60645;15122;17229
2014;10;10;17;384;372;22305;59072;59072;13078;9983
2014;10;10;18;384;328;21196;59846;59846;13207;8701
2014;10;10;19;384;282;11546;55510;55510;7261;4951
2014;10;10;20;384;276;7939;50874;50874;5700;2899
2014;10;10;21;379;203;5762;45035;45035;5131;1213
2014;10;10;22;381;164;4850;38444;38444;4250;1145
2014;10;10;23;384;129;4396;31580;31580;4193;716
2014;10;11;00;384;78;4132;18250;18250;4106;488
2014;10;11;01;384;42;3982;10298;10298;3974;434
2014;10;11;02;384;69;3821;5160;5160;3884;390
2014;10;11;03;384;7;3546;4894;4894;3822;115
2014;10;11;04;384;4;3456;2710;2710;3844;0
2014;10;11;05;384;4;3437;1979;1979;3825;0
2014;10;11;06;384;7;3481;2615;2615;3822;50
2014;10;11;07;384;11;3465;3310;3310;3827;33
2014;10;11;08;384;41;3736;10257;10257;3976;185
2014;10;11;09;384;92;4919;21384;21384;4272;1123
2014;10;11;10;384;202;6106;43443;43443;4829;1863
2014;10;11;11;384;299;5530;58535;58535;4553;1660
2014;10;11;12;384;286;5604;58987;58987;4543;1731
2014;10;11;13;384;282;5729;54926;54926;4970;1425
2014;10;11;14;384;189;5468;44238;44238;4391;1650
2014;10;11;15;384;234;5577;45664;45664;4372;1823
2014;10;11;16;384;251;5663;52523;52523;4609;1689
2014;10;11;17;384;292;6692;58734;58734;5399;1969
2014;10;11;18;384;276;7018;56381;56381;4807;2871
