Anio;Mes;Dia;Hora;Monitorizar;Redirigir;Interno;Externo;Externo;Cableada;Wifi
2013;12;26;08;384;44;6112;16643;16643;4838;1702
2013;12;26;09;384;155;12667;49064;49064;8914;4292
2013;12;26;10;384;180;18801;77571;77571;12327;7038
2013;12;26;11;384;235;16471;94854;94854;11001;6089
2013;12;26;12;384;204;13948;95868;95868;9872;4664
2013;12;26;13;384;176;8796;80592;80592;7239;2117
2013;12;26;14;384;154;5266;67326;67326;4613;1191
2013;12;26;15;384;156;5848;68339;68339;4365;2023
2013;12;26;16;384;172;7749;70969;70969;4810;3495
2013;12;26;17;384;155;7228;72040;72040;4677;3090
2013;12;26;18;384;180;7268;70747;70747;4968;2864
2013;12;26;19;384;123;5800;64202;64202;4334;1973
2013;12;26;20;384;118;3986;54117;54117;3910;578
2013;12;26;21;384;102;3892;46708;46708;3854;524
2013;12;26;22;384;88;4180;43418;43418;4001;651
2013;12;26;23;384;86;3559;36687;36687;3867;162
2013;12;27;00;384;45;3202;21002;21002;3554;77
2013;12;27;01;384;38;3196;11664;11664;3475;143
2013;12;27;02;384;21;3033;5265;5265;3404;34
2013;12;27;03;384;11;3059;2914;2914;3394;60
2013;12;27;04;384;11;3013;1755;1755;3408;0
2013;12;27;05;384;17;2998;1700;1700;3399;0
2013;12;27;06;384;17;3047;2762;2762;3401;47
2013;12;27;07;384;18;3292;4532;4532;3664;30
2013;12;27;08;384;40;4791;17268;17268;4453;762
2013;12;27;09;384;140;12174;44747;44747;7996;4702
2013;12;27;10;384;182;14446;66816;66816;9257;5755
2013;12;27;11;384;198;15287;89873;89873;10170;5699
2013;12;27;12;384;196;12753;88619;88619;8097;5236
2013;12;27;13;384;182;10124;76121;76121;7880;2810
2013;12;27;14;384;133;5260;63127;63127;4738;1039
2013;12;27;15;384;118;7144;60775;60775;4900;2746
2013;12;27;16;384;141;6981;72150;72150;4204;3302
2013;12;27;17;384;140;7002;68995;68995;4610;2916
2013;12;27;18;384;142;6214;63981;63981;4653;2087
2013;12;27;19;384;131;5333;61791;61791;4298;1550
2013;12;27;20;384;124;5685;56884;56884;4730;1463
2013;12;27;21;384;76;4701;44433;44433;3898;1263
2013;12;27;22;384;70;3592;34168;34168;3556;490
2013;12;27;23;384;75;3282;29345;29345;3634;107
2013;12;28;00;384;37;3197;18445;18445;3565;53
2013;12;28;01;384;20;3200;10642;10642;3457;147
2013;12;28;02;384;39;3010;6389;6389;3423;10
2013;12;28;03;384;12;3071;3508;3508;3426;41
2013;12;28;04;384;24;3014;1971;1971;3422;0
2013;12;28;05;384;12;3140;1303;1303;3395;141
2013;12;28;06;384;17;3000;1290;1290;3401;0
2013;12;28;07;384;10;3148;2646;2646;3393;149
2013;12;28;08;384;24;3845;7712;7712;3584;669
2013;12;28;09;384;67;5253;26370;26370;3860;1844
2013;12;28;10;384;124;5600;47738;47738;3996;2112
2013;12;28;11;384;155;6912;67887;67887;4547;2904
2013;12;28;12;384;144;5450;70386;70386;4118;1860
2013;12;28;13;384;153;5023;67302;67302;4247;1313
2013;12;28;14;384;107;4112;52970;52970;4099;504
2013;12;28;15;384;138;5072;44940;44940;4035;1559
2013;12;28;16;384;119;5479;50202;50202;4102;1880
2013;12;28;17;384;125;4839;56455;56455;4060;1288
2013;12;28;18;384;107;5794;51537;51537;4105;2180
2013;12;28;19;384;113;4885;47614;47614;3910;1472
2013;12;28;20;384;72;4846;37161;37161;3720;1582
2013;12;28;21;384;62;4023;33907;33907;3742;727
2013;12;28;22;384;60;3292;25998;25998;3588;148
2013;12;28;23;384;56;3382;22998;22998;3670;152
2013;12;29;00;384;49;3235;16634;16634;3534;134
2013;12;29;01;384;29;2958;9948;9948;3355;16
2013;12;29;02;384;18;3099;4394;4394;3402;99
2013;12;29;03;384;17;3315;3512;3512;3400;316
2013;12;29;04;384;8;3152;1479;1479;3404;140
2013;12;29;05;384;7;3000;1073;1073;3391;0
2013;12;29;06;384;14;3029;1293;1293;3397;30
2013;12;29;07;384;10;3000;2196;2196;3394;0
2013;12;29;08;383;9;3759;6831;6831;3565;586
2013;12;29;09;384;37;4401;17768;17768;3784;1038
2013;12;29;10;384;100;5389;34961;34961;3752;2121
2013;12;29;11;384;115;5718;55450;55450;4343;1874
2013;12;29;12;384;122;5341;62979;62979;4062;1785
2013;12;29;13;384;105;4532;52617;52617;3974;1047
2013;12;29;14;384;73;4099;45935;45935;3791;765
2013;12;29;15;384;92;5427;45677;45677;3893;2010
2013;12;29;16;384;109;6081;57412;57412;4138;2436
2013;12;29;17;384;139;6026;65145;65145;4383;2166
2013;12;29;18;384;115;5624;55649;55649;4352;1771
2013;12;29;19;384;95;5023;55092;55092;4154;1348
2013;12;29;20;384;104;4295;50318;50318;4063;720
2013;12;29;21;384;105;3737;42754;42754;3878;348
2013;12;29;22;384;86;3338;42480;42480;3571;237
2013;12;29;23;384;64;3296;37391;37391;3599;145
2013;12;30;00;384;38;3423;20446;20446;3527;318
2013;12;30;01;384;30;3066;11399;11399;3480;0
2013;12;30;02;384;14;3047;6697;6697;3445;0
2013;12;30;03;384;16;3126;3385;3385;3526;0
2013;12;30;04;384;12;3080;1739;1739;3409;67
2013;12;30;05;384;4;3019;583;583;3407;0
2013;12;30;06;384;9;3017;2350;2350;3410;0
2013;12;30;07;384;17;3434;5300;5300;3746;89
2013;12;30;08;384;44;5411;15119;15119;4811;1028
2013;12;30;09;384;88;10283;33635;33635;8282;2473
2013;12;30;10;384;134;13103;64859;64859;7322;6299
2013;12;30;11;384;213;21947;128080;128080;9593;12951
2013;12;30;12;384;179;16778;95152;95152;10119;7222
2013;12;30;13;384;172;8972;74052;74052;7470;2058
2013;12;30;14;384;123;6234;53690;53690;5921;820
2013;12;30;15;384;120;5726;55811;55811;4088;2142
2013;12;30;16;384;135;7478;60503;60503;4381;3616
2013;12;30;17;384;125;6302;57364;57364;4324;2487
2013;12;30;18;384;108;6493;51464;51464;3959;3026
2013;12;30;19;384;112;5165;44979;44979;4292;1369
2013;12;30;20;384;87;4749;46453;46453;4049;1171
2013;12;30;21;384;69;3842;33180;33180;3776;519
2013;12;30;22;384;60;3593;31860;31860;3649;388
2013;12;30;23;384;46;3340;28802;28802;3631;139
2013;12;31;00;384;46;3309;19994;19994;3540;199
2013;12;31;01;384;26;3371;11429;11429;3464;317
2013;12;31;02;384;14;3014;5584;5584;3394;18
2013;12;31;03;384;4;3017;2193;2193;3388;17
2013;12;31;04;384;10;3012;1732;1732;3406;0
2013;12;31;05;384;8;3000;1339;1339;3392;0
2013;12;31;06;256;7;1998;1001;1001;2261;0
