Anio;Mes;Dia;Hora;Monitorizar;Redirigir;Interno;Externo;Externo;Cableada;Wifi
2014;11;07;20;384;263;7451;55738;55738;5354;2744
2014;11;07;21;384;179;5843;49576;49576;4318;2088
2014;11;07;22;384;182;4567;44373;44373;4310;823
2014;11;07;23;384;127;4893;30098;30098;4317;1087
2014;11;08;00;384;92;3867;20728;20728;4071;272
2014;11;08;01;383;58;3639;13194;13194;3996;84
2014;11;08;02;384;33;3477;7008;7008;3860;34
2014;11;08;03;384;15;3429;5749;5749;3828;0
2014;11;08;04;384;7;3456;4025;4025;3847;0
2014;11;08;05;384;7;3437;4270;4270;3828;0
2014;11;08;06;384;7;3432;3817;3817;3823;0
2014;11;08;07;384;24;3431;7793;7793;3839;0
2014;11;08;08;384;63;3626;14037;14037;4073;0
2014;11;08;09;384;228;4114;26928;26928;4724;2
2014;11;08;10;384;319;4121;48091;48091;4823;1
2014;11;08;11;384;514;3873;66738;66738;4771;0
2014;11;08;12;384;477;5238;76857;76857;6098;1
2014;11;08;13;384;390;6752;76980;76980;6154;1372
2014;11;08;14;384;217;5347;55032;55032;4500;1448
2014;11;08;15;384;235;7491;56331;56331;4530;3580
2014;11;08;16;384;293;6792;66365;66365;4624;2845
2014;11;08;17;384;284;7449;69291;69291;5105;3012
2014;11;08;18;384;305;8003;71612;71612;5562;3130
2014;11;08;19;384;204;7837;56761;56761;5442;2983
2014;11;08;20;384;229;6738;53038;53038;4457;2894
2014;11;08;21;384;171;5764;41031;41031;4564;1755
2014;11;08;22;384;136;6748;38459;38459;4189;3079
2014;11;08;23;384;116;4780;34204;34204;4182;1098
2014;11;09;00;384;86;4769;19574;19574;4272;967
2014;11;09;01;384;37;3906;11256;11256;4159;168
2014;11;09;02;384;10;3734;7944;7944;3850;278
2014;11;09;03;384;8;3460;3859;3859;3833;19
2014;11;09;04;384;5;3481;2682;2682;3845;25
2014;11;09;05;384;3;3470;1885;1885;3828;29
2014;11;09;06;384;8;3429;2091;2091;3821;0
2014;11;09;07;384;19;3482;3109;3109;3834;51
2014;11;09;08;384;37;3582;11556;11556;3851;152
2014;11;09;09;384;119;4300;33129;33129;4499;304
2014;11;09;10;384;251;6890;64168;64168;4863;2662
2014;11;09;11;384;380;7461;93153;93153;5248;2977
2014;11;09;12;384;446;7312;95404;95404;5344;2798
2014;11;09;13;384;358;6425;79249;79249;5027;2140
2014;11;09;14;384;268;7090;68174;68174;4720;3022
2014;11;09;15;384;267;7268;72399;72399;4525;3394
2014;11;09;16;384;333;9533;88484;88484;4816;5434
2014;11;09;17;384;403;10023;108500;108500;5429;5381
2014;11;09;18;384;442;9773;114871;114871;4986;5613
2014;11;09;19;384;433;10451;111875;111875;5428;5840
2014;11;09;20;384;499;8265;118541;118541;4916;4232
2014;11;09;21;384;378;6939;97624;97624;4507;3194
2014;11;09;22;384;313;6596;84144;84144;4453;2840
2014;11;09;23;384;268;5733;71086;71086;4388;1997
2014;11;10;00;382;115;5327;33189;33189;4178;1646
2014;11;10;01;368;55;4267;18439;18439;3928;762
2014;11;10;02;384;23;4203;7017;7017;3867;743
2014;11;10;03;384;10;3886;5728;5728;3823;457
2014;11;10;04;384;4;3674;3434;3434;3828;234
2014;11;10;05;384;11;3956;3857;3857;3848;503
2014;11;10;06;384;16;3949;6381;6381;4094;255
2014;11;10;07;384;95;8777;21622;21622;5841;3415
2014;11;10;08;384;403;63938;35966;35966;23166;41559
2014;11;10;09;384;650;99045;58062;58062;40577;59502
2014;11;10;10;384;633;106356;75910;75910;51337;56036
2014;11;10;11;384;726;107634;85824;85824;53543;55201
2014;11;10;12;384;670;99471;96493;96493;56394;44131
2014;11;10;13;384;467;56685;77002;77002;34861;22675
2014;11;10;14;384;481;51334;70418;70418;29105;23094
2014;11;10;15;384;597;63620;96432;96432;30080;34521
2014;11;10;16;384;727;76679;101993;101993;41098;36692
2014;11;10;17;384;669;63862;123577;123577;30462;34453
